# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
1.000000  ,1.000000  ,28.980000 ,100.000000,0.000000  ,0.000000  ,0.015447  ,1.056762  
2.000000  ,1.000000  ,28.560000 ,100.000000,0.000000  ,0.000000  ,0.015013  ,1.035168  
3.000000  ,1.000000  ,28.580000 ,100.000000,0.000000  ,0.000000  ,0.015286  ,1.040235  
4.000000  ,1.000000  ,28.560000 ,100.000000,0.000000  ,0.000000  ,0.015188  ,1.043369  
5.000000  ,1.000000  ,28.580000 ,100.000000,0.000000  ,0.000000  ,0.014636  ,1.039765  
6.000000  ,1.000000  ,28.560000 ,100.000000,0.000000  ,0.000000  ,0.014731  ,1.035658  
7.000000  ,1.000000  ,28.560000 ,100.000000,0.000000  ,0.000000  ,0.015137  ,1.038247  
8.000000  ,1.000000  ,28.580000 ,100.000000,0.000000  ,0.000000  ,0.014904  ,1.058199  
9.000000  ,1.000000  ,28.580000 ,100.000000,0.000000  ,0.000000  ,0.015198  ,1.041518  
10.000000 ,1.000000  ,28.560000 ,100.000000,0.000000  ,0.000000  ,0.015057  ,1.047420  
11.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.015051  ,1.047342  
12.000000 ,1.000000  ,28.580000 ,100.000000,10.000000 ,0.000000  ,0.015050  ,1.062561  
13.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014972  ,1.044960  
14.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014767  ,1.050639  
15.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014926  ,1.039780  
16.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.015149  ,1.050134  
17.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014974  ,1.038613  
18.000000 ,1.000000  ,28.580000 ,100.000000,10.000000 ,0.000000  ,0.014759  ,1.054352  
19.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014753  ,1.047340  
20.000000 ,1.000000  ,28.560000 ,100.000000,10.000000 ,0.000000  ,0.014691  ,1.044446  
21.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.014979  ,1.046872  
22.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.015187  ,1.044175  
23.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.015185  ,1.038005  
24.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.014917  ,1.041506  
25.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.015172  ,1.040313  
26.000000 ,1.000000  ,28.540000 ,100.000000,20.000000 ,0.000000  ,0.014946  ,1.041147  
27.000000 ,1.000000  ,28.580000 ,100.000000,20.000000 ,0.000000  ,0.014865  ,1.042859  
28.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.014932  ,1.034682  
29.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.015085  ,1.043653  
30.000000 ,1.000000  ,28.560000 ,100.000000,20.000000 ,0.000000  ,0.015057  ,1.045916  
31.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014949  ,1.055442  
32.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014955  ,1.050646  
33.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014905  ,1.039083  
34.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.015042  ,1.043723  
35.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014877  ,1.038399  
36.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.015167  ,1.034849  
37.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014843  ,1.042518  
38.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.015163  ,1.058136  
39.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014952  ,1.033775  
40.000000 ,1.000000  ,28.560000 ,100.000000,30.000000 ,0.000000  ,0.014916  ,1.034611  
41.000000 ,1.000000  ,28.540000 ,100.000000,40.000000 ,0.000000  ,0.014910  ,1.057588  
42.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.014883  ,1.035363  
43.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.014643  ,1.046934  
44.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.015203  ,1.042825  
45.000000 ,1.000000  ,28.540000 ,100.000000,40.000000 ,0.000000  ,0.015113  ,1.050391  
46.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.015109  ,1.047893  
47.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.015365  ,1.065698  
48.000000 ,1.000000  ,28.540000 ,100.000000,40.000000 ,0.000000  ,0.015184  ,1.047141  
49.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.014938  ,1.059049  
50.000000 ,1.000000  ,28.560000 ,100.000000,40.000000 ,0.000000  ,0.015127  ,1.039358  
51.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.014933  ,1.050409  
52.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.014851  ,1.052981  
53.000000 ,1.000000  ,28.560000 ,100.000000,50.000000 ,0.000000  ,0.014677  ,1.057456  
54.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.015187  ,1.049519  
55.000000 ,1.000000  ,28.560000 ,100.000000,50.000000 ,0.000000  ,0.014867  ,1.047137  
56.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.015050  ,1.062406  
57.000000 ,1.000000  ,28.560000 ,100.000000,50.000000 ,0.000000  ,0.015008  ,1.051603  
58.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.014922  ,1.047719  
59.000000 ,1.000000  ,28.560000 ,100.000000,50.000000 ,0.000000  ,0.014919  ,1.040410  
60.000000 ,1.000000  ,28.540000 ,100.000000,50.000000 ,0.000000  ,0.015072  ,1.044954  
61.000000 ,1.000000  ,28.560000 ,100.000000,60.000000 ,0.000000  ,0.015178  ,1.034694  
62.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014877  ,1.042563  
63.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014612  ,1.039701  
64.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014834  ,1.036608  
65.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014767  ,1.032420  
66.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014946  ,1.053751  
67.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014826  ,1.032689  
68.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014905  ,1.037492  
69.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014866  ,1.037650  
70.000000 ,1.000000  ,28.540000 ,100.000000,60.000000 ,0.000000  ,0.014975  ,1.047474  
71.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014863  ,1.054152  
72.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014690  ,1.053329  
73.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014772  ,1.048440  
74.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014710  ,1.055480  
75.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014799  ,1.042659  
76.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.015549  ,1.058090  
77.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.015056  ,1.044342  
78.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014894  ,1.051014  
79.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014837  ,1.040421  
80.000000 ,1.000000  ,28.540000 ,100.000000,70.000000 ,0.000000  ,0.014738  ,1.033157  
81.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.015121  ,1.045049  
82.000000 ,1.000000  ,28.520000 ,100.000000,80.000000 ,0.000000  ,0.014866  ,1.042186  
83.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014820  ,1.036719  
84.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.015059  ,1.037291  
85.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014894  ,1.075299  
86.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014913  ,1.051988  
87.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014948  ,1.051979  
88.000000 ,1.000000  ,28.520000 ,100.000000,80.000000 ,0.000000  ,0.015037  ,1.047850  
89.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014831  ,1.041229  
90.000000 ,1.000000  ,28.540000 ,100.000000,80.000000 ,0.000000  ,0.014763  ,1.039614  
91.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.014924  ,1.047338  
92.000000 ,1.000000  ,28.520000 ,100.000000,90.000000 ,0.000000  ,0.014670  ,1.044120  
93.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.015001  ,1.054911  
94.000000 ,1.000000  ,28.520000 ,100.000000,90.000000 ,0.000000  ,0.014947  ,1.035575  
95.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.015072  ,1.041020  
96.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.015015  ,1.044752  
97.000000 ,1.000000  ,28.520000 ,100.000000,90.000000 ,0.000000  ,0.014786  ,1.041244  
98.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.014890  ,1.045706  
99.000000 ,1.000000  ,28.540000 ,100.000000,90.000000 ,0.000000  ,0.015191  ,1.043328  
100.000000,1.000000  ,28.520000 ,100.000000,90.000000 ,0.000000  ,0.014799  ,1.038058  
