# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error
0.000000  ,0.246061  ,0.246061  ,0.000000  ,8.000000  ,0.054020  ,0.020647  
0.000000  ,0.148208  ,0.148208  ,0.000000  ,8.000000  ,0.042642  ,0.167810  
0.020000  ,0.193529  ,0.191912  ,0.171180  ,8.000000  ,0.000000  ,-0.027562 
0.020000  ,0.078471  ,0.076854  ,0.171180  ,8.000000  ,0.107570  ,0.034751  
0.040000  ,-0.001825 ,-0.008766 ,0.361380  ,8.000000  ,0.188180  ,0.061114  
0.040000  ,0.156127  ,0.149185  ,0.361380  ,8.000000  ,0.041761  ,-0.133687 
0.060000  ,0.012697  ,-0.003347 ,0.551580  ,8.000000  ,0.183648  ,-0.076250 
0.060000  ,0.047554  ,0.031510  ,0.551580  ,8.000000  ,0.150962  ,0.297984  
0.080000  ,0.148464  ,0.119846  ,0.741780  ,8.000000  ,0.071006  ,-0.084932 
0.080000  ,0.015086  ,-0.013532 ,0.741780  ,8.000000  ,0.193959  ,0.080860  
0.100000  ,0.092965  ,0.048527  ,0.931980  ,8.000000  ,0.136721  ,-0.036805 
0.100000  ,0.113044  ,0.068605  ,0.931980  ,8.000000  ,0.121815  ,0.127052  
0.120000  ,0.244132  ,0.180768  ,1.122180  ,8.000000  ,0.011245  ,-0.041094 
0.120000  ,0.065042  ,0.001678  ,1.122180  ,8.000000  ,0.181797  ,-0.228456 
0.140000  ,-0.160867 ,-0.246443 ,1.312380  ,8.000000  ,0.000000  ,0.166432  
0.140000  ,-0.104180 ,-0.189755 ,1.312380  ,8.000000  ,0.000000  ,-0.007376 
0.160000  ,0.094573  ,-0.016310 ,1.502580  ,8.000000  ,0.201537  ,0.165338  
0.160000  ,0.092384  ,-0.018499 ,1.502580  ,8.000000  ,0.203590  ,0.114650  
0.180000  ,0.213795  ,0.074440  ,1.692780  ,8.000000  ,0.117198  ,0.017021  
0.180000  ,0.261729  ,0.122374  ,1.692780  ,8.000000  ,0.069848  ,0.119231  
0.200000  ,0.121177  ,-0.049445 ,1.882980  ,8.000000  ,0.239954  ,-0.047096 
0.200000  ,0.322335  ,0.151713  ,1.882980  ,8.000000  ,0.036084  ,0.048793  
0.220000  ,0.375255  ,0.170685  ,2.073180  ,8.000000  ,0.021804  ,0.008285  
0.220000  ,0.154941  ,-0.049629 ,2.073180  ,8.000000  ,0.240547  ,0.019901  
0.240000  ,0.186019  ,-0.055328 ,2.263380  ,8.000000  ,0.246621  ,0.135629  
0.240000  ,0.183420  ,-0.057927 ,2.263380  ,8.000000  ,0.249189  ,0.118704  
0.260000  ,0.568809  ,0.288149  ,2.453580  ,8.000000  ,0.078216  ,-0.110387 
0.260000  ,0.417923  ,0.137263  ,2.453580  ,8.000000  ,0.058822  ,-0.050253 
0.280000  ,0.430482  ,0.107987  ,2.643780  ,8.000000  ,0.089082  ,0.260453  
0.280000  ,0.411071  ,0.088576  ,2.643780  ,8.000000  ,0.106725  ,-0.083973 
0.300000  ,0.271377  ,-0.095165 ,2.833980  ,8.000000  ,0.287487  ,0.015182  
0.300000  ,0.293646  ,-0.072896 ,2.833980  ,8.000000  ,0.257331  ,-0.056308 
0.320000  ,0.371872  ,-0.041057 ,3.024180  ,8.000000  ,0.232442  ,-0.023560 
0.320000  ,0.324797  ,-0.088132 ,3.024180  ,8.000000  ,0.275228  ,-0.250559 
0.340000  ,0.488918  ,0.027104  ,3.214380  ,8.000000  ,0.174758  ,0.077638  
0.340000  ,0.219707  ,-0.242107 ,3.214380  ,8.000000  ,0.433794  ,-0.036211 
0.360000  ,0.733631  ,0.220724  ,3.404580  ,8.000000  ,0.002564  ,-0.186160 
0.360000  ,0.504410  ,-0.008496 ,3.404580  ,8.000000  ,0.211575  ,0.073342  
0.380000  ,0.654757  ,0.088681  ,3.594780  ,8.000000  ,0.127455  ,0.136626  
0.380000  ,0.623772  ,0.057696  ,3.594780  ,8.000000  ,0.155878  ,0.041140  
0.400000  ,0.705365  ,0.083840  ,3.784980  ,8.000000  ,0.137096  ,-0.023121 
0.400000  ,0.573704  ,-0.047822 ,3.784980  ,8.000000  ,0.257081  ,0.035873  
0.420000  ,1.075822  ,0.396196  ,3.975180  ,8.000000  ,0.147525  ,0.048316  
0.420000  ,0.774219  ,0.094593  ,3.975180  ,8.000000  ,0.131259  ,0.063643  
0.440000  ,0.971346  ,0.230837  ,4.165380  ,8.000000  ,0.009264  ,0.131395  
0.440000  ,1.130543  ,0.390034  ,4.165380  ,8.000000  ,0.137231  ,0.048821  
0.460000  ,0.836323  ,0.032096  ,4.355580  ,8.000000  ,0.198009  ,0.051665  
0.460000  ,0.971083  ,0.166855  ,4.355580  ,8.000000  ,0.073037  ,0.041655  
0.480000  ,1.082928  ,0.211768  ,4.545780  ,8.000000  ,0.036827  ,0.017656  
0.480000  ,1.092336  ,0.221175  ,4.545780  ,8.000000  ,0.028244  ,0.240511  
0.500000  ,1.012820  ,0.071097  ,4.735980  ,8.000000  ,0.171712  ,-0.183936 
0.500000  ,1.050578  ,0.108855  ,4.735980  ,8.000000  ,0.136958  ,-0.018201 
0.520000  ,1.298107  ,0.282189  ,4.926180  ,8.000000  ,0.016850  ,0.050688  
0.520000  ,1.328889  ,0.312971  ,4.926180  ,8.000000  ,0.045262  ,0.089234  
0.540000  ,1.363861  ,0.269814  ,5.116380  ,8.000000  ,0.000372  ,0.022397  
0.540000  ,1.292807  ,0.198759  ,5.116380  ,8.000000  ,0.065956  ,0.059639  
0.560000  ,1.447079  ,0.270966  ,5.306580  ,8.000000  ,0.005402  ,-0.041024 
0.560000  ,1.363868  ,0.187755  ,5.306580  ,8.000000  ,0.082205  ,0.056099  
0.580000  ,1.610663  ,0.348253  ,5.496780  ,8.000000  ,0.059543  ,0.222510  
0.580000  ,1.457454  ,0.195044  ,5.496780  ,8.000000  ,0.081884  ,0.085784  
0.600000  ,1.547426  ,0.194358  ,5.686980  ,8.000000  ,0.089272  ,-0.256204 
0.600000  ,1.666230  ,0.313162  ,5.686980  ,8.000000  ,0.020451  ,-0.110819 
0.620000  ,1.724012  ,0.275975  ,5.877180  ,8.000000  ,0.020974  ,-0.075364 
0.620000  ,1.761598  ,0.313561  ,5.877180  ,8.000000  ,0.013790  ,0.187704  
0.640000  ,1.962029  ,0.414481  ,6.067380  ,8.000000  ,0.099898  ,0.007928  
0.640000  ,1.965368  ,0.417820  ,6.067380  ,8.000000  ,0.102993  ,-0.038269 
0.660000  ,2.147298  ,0.495961  ,6.246803  ,8.000000  ,0.168006  ,0.035781  
0.660000  ,1.928271  ,0.276934  ,6.246803  ,8.000000  ,0.034911  ,0.024440  
0.680000  ,2.208489  ,0.449283  ,6.409568  ,8.000000  ,0.117210  ,-0.066908 
0.680000  ,2.123579  ,0.364373  ,6.409568  ,8.000000  ,0.038372  ,-0.101028 
0.700000  ,2.022531  ,0.151143  ,6.557222  ,8.000000  ,0.167064  ,-0.047701 
0.700000  ,2.147184  ,0.275796  ,6.557222  ,8.000000  ,0.051624  ,0.086511  
0.720000  ,2.649762  ,0.661671  ,6.691168  ,8.000000  ,0.299347  ,-0.129072 
0.720000  ,2.412869  ,0.424778  ,6.691168  ,8.000000  ,0.078706  ,0.153457  
0.740000  ,2.741455  ,0.632491  ,6.812679  ,8.000000  ,0.264214  ,-0.070961 
0.740000  ,2.509966  ,0.401002  ,6.812679  ,8.000000  ,0.048312  ,-0.041899 
0.760000  ,2.948173  ,0.714504  ,6.922908  ,8.000000  ,0.333083  ,0.108078  
0.760000  ,2.704326  ,0.470657  ,6.922908  ,8.000000  ,0.105023  ,0.084547  
0.780000  ,2.854433  ,0.491913  ,7.022904  ,8.000000  ,0.116834  ,0.007666  
0.780000  ,2.822282  ,0.459762  ,7.022904  ,8.000000  ,0.086760  ,-0.049476 
0.800000  ,2.915816  ,0.419783  ,7.113617  ,8.000000  ,0.040843  ,0.154182  
0.800000  ,2.922917  ,0.426884  ,7.113617  ,8.000000  ,0.047503  ,-0.056174 
0.820000  ,3.152139  ,0.517510  ,7.195908  ,8.000000  ,0.124117  ,-0.026677 
0.820000  ,3.012733  ,0.378105  ,7.195908  ,8.000000  ,0.006591  ,-0.027861 
0.840000  ,3.234814  ,0.456701  ,7.270559  ,8.000000  ,0.058651  ,-0.138465 
0.840000  ,3.244343  ,0.466230  ,7.270559  ,8.000000  ,0.067615  ,0.053533  
0.860000  ,3.361096  ,0.434961  ,7.338280  ,8.000000  ,0.029628  ,0.089909  
0.860000  ,3.427882  ,0.501747  ,7.338280  ,8.000000  ,0.092650  ,0.100428  
0.880000  ,3.465792  ,0.387530  ,7.399713  ,8.000000  ,0.023475  ,-0.002570 
0.880000  ,3.486964  ,0.408702  ,7.399713  ,8.000000  ,0.003758  ,-0.195842 
0.900000  ,3.618779  ,0.384861  ,7.455443  ,8.000000  ,0.034432  ,-0.025390 
0.900000  ,3.767743  ,0.533825  ,7.455443  ,8.000000  ,0.106549  ,0.008665  
0.920000  ,3.805191  ,0.412832  ,7.505999  ,8.000000  ,0.016142  ,0.029648  
0.920000  ,3.945497  ,0.553138  ,7.505999  ,8.000000  ,0.116998  ,0.113731  
0.940000  ,3.909420  ,0.356759  ,7.551862  ,8.000000  ,0.077494  ,0.196231  
0.940000  ,3.879374  ,0.326714  ,7.551862  ,8.000000  ,0.105810  ,0.016142  
0.960000  ,4.084508  ,0.370771  ,7.593466  ,8.000000  ,0.071907  ,-0.082890 
0.960000  ,4.233713  ,0.519977  ,7.593466  ,8.000000  ,0.070649  ,0.155322  
0.980000  ,4.305881  ,0.431237  ,7.631209  ,8.000000  ,0.021363  ,0.182894  
0.980000  ,4.260536  ,0.385892  ,7.631209  ,8.000000  ,0.064478  ,0.002616  
1.000000  ,4.537824  ,0.503561  ,7.665447  ,8.000000  ,0.041320  ,-0.031541 
1.000000  ,4.532228  ,0.497965  ,7.665447  ,8.000000  ,0.035942  ,-0.130434 
1.020000  ,4.562750  ,0.370793  ,7.696506  ,8.000000  ,0.092300  ,-0.094543 
1.020000  ,4.457053  ,0.265096  ,7.696506  ,8.000000  ,0.193538  ,-0.000633 
1.040000  ,4.541899  ,0.194600  ,7.724682  ,8.000000  ,0.267571  ,-0.031565 
1.040000  ,4.881519  ,0.534220  ,7.724682  ,8.000000  ,0.058895  ,-0.119080 
1.060000  ,4.951402  ,0.451397  ,7.750243  ,8.000000  ,0.026185  ,0.084190  
1.060000  ,4.884735  ,0.384730  ,7.750243  ,8.000000  ,0.090620  ,-0.142859 
1.080000  ,5.216548  ,0.567089  ,7.773430  ,8.000000  ,0.080804  ,0.002706  
1.080000  ,5.046116  ,0.396656  ,7.773430  ,8.000000  ,0.084016  ,0.193682  
1.100000  ,5.081308  ,0.286432  ,7.794464  ,8.000000  ,0.195340  ,0.117102  
1.100000  ,5.150248  ,0.355372  ,7.794464  ,8.000000  ,0.128788  ,-0.060922 
1.120000  ,5.301666  ,0.365270  ,7.813546  ,8.000000  ,0.123702  ,0.106810  
1.120000  ,5.210297  ,0.273901  ,7.813546  ,8.000000  ,0.212056  ,0.066672  
1.140000  ,5.666957  ,0.592443  ,7.830856  ,8.000000  ,0.093215  ,0.010350  
1.140000  ,5.480574  ,0.406060  ,7.830856  ,8.000000  ,0.088000  ,0.230942  
